active_mechanisms,balanced_depth,balanced_equiv,balanced_geom,balanced_identity,balanced_inv,balanced_kl,balanced_moment,balanced_node,balanced_proj,balanced_recon,balanced_scale,balanced_spectral,balanced_total,balanced_vq,coarse_effective_code_fraction,depth,depth_mean,edge_entropy,effective_rank,equiv,evidence_status,feature_effective_rank,fine_effective_code_fraction,geom,graph_energy,heldout_probe_accuracy,heldout_structural_probe_accuracy,identity,initialization,inv,kl,latent_cosine_mean,mode,model_variant,moment,node,node_entropy,perplexity_coarse,perplexity_fine,probe_protocol,profile,proj,quantized_cosine_mean,quantizer_metrics_applicable,recon,retained_run,scale,seed,spectral,split_protocol,stack_alignment,stack_geodesic,struct_gate_mean,structural_effective_rank,structural_mse_mean,total,total_params,trainable_params,usage,view_gate_mean,vq
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,0.0007058382034301758,0.0,0.0,0.0,0.13409240543842316,0.07037627696990967,0.0,0.205174520611763,0.0,0.23541580140590668,0.005175411701202393,0.4948245882987976,0.6927230954170227,2.757876396179199,0.5750234723091125,development_only,1.4831528663635254,0.34946656227111816,0.22028571367263794,1.0928606986999512,0.42105263157894735,0.7368421052631579,0.008936368860304356,"{'sha256': 'd02540021f42e257cc62343426917bf56a6c633f91d381205fc4a58f58073ea4', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.700279176235199,3.0255789756774902,0.9980236887931824,simple_plus_scale,ripii,0.7056584358215332,1.7144776582717896,1.3826984167099,1.8833264112472534,2.7957324981689453,ridge fit on train features; scored once on test,research,1.7945950031280518,0.30402982234954834,True,0.16044023633003235,research/results/development/objective_study_v1/runs/simple_plus_scale/seed_809,0.463727205991745,809,1.2282832860946655,70% train / 15% validation / 15% held-out test,0.11014285683631897,0.4011513590812683,0.5436745882034302,2.757876396179199,0.3491397798061371,0.205174520611763,54829,54829,0.4375,0.5426458120346069,1.4704828262329102
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.01566988229751587,0.0,0.0,0.0,0.17534111440181732,0.08163734525442123,0.0,0.2413085699081421,0.0,0.22243790328502655,0.021508216857910156,0.5215082168579102,0.6926722526550293,2.048703670501709,0.516450047492981,development_only,1.4787592887878418,0.2807653546333313,0.6602569222450256,1.0053071975708008,0.5263157894736842,0.6842105263157895,0.0067895385436713696,"{'sha256': 'b7a2bb59ae1db1663bf7cce19ae7a3599442e0fe0961b2d0d559b6dbe21efa7b', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.44908326864242554,1.400896430015564,0.9918083548545837,simple_plus_scale,ripii,0.6281312108039856,1.619707465171814,1.3664031028747559,1.7795032262802124,2.2461228370666504,ridge fit on train features; scored once on test,research,1.4601496458053589,0.5658087730407715,True,0.20025581121444702,research/results/development/objective_study_v1/runs/simple_plus_scale/seed_907,0.5184788107872009,907,2.4656381607055664,70% train / 15% validation / 15% held-out test,0.3301284611225128,0.39913299679756165,0.5405505895614624,2.048703670501709,0.3182133734226227,0.2413085699081421,54829,54829,0.3125,0.5377246737480164,1.4495835304260254
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.013100521638989449,0.0,0.0,0.27949726581573486,0.15345802903175354,0.0,0.0,0.4198547601699829,0.0,0.20913229882717133,0.038957953453063965,0.538957953453064,0.6930772662162781,1.708555817604065,0.611782968044281,development_only,1.5813746452331543,0.19334501028060913,0.6222456097602844,0.9925344586372375,0.47368421052631576,0.6842105263157895,0.0032065913546830416,"{'sha256': '9e7fddc28996d382028711bd861186150e31d9fe1d599276946f3e0810769ce5', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.21794505417346954,1.6514737606048584,0.9996821880340576,simple_plus_proj,ripii,0.6895148754119873,1.7444977760314941,1.3853425979614258,1.6730583906173706,1.546760082244873,ridge fit on train features; scored once on test,research,1.4829211235046387,0.7826845049858093,True,0.17924146354198456,research/results/development/objective_study_v1/runs/simple_plus_proj/seed_701,0.6041663289070129,701,2.006479263305664,70% train / 15% validation / 15% held-out test,0.3111228048801422,0.46622318029403687,0.547740638256073,1.708555817604065,0.2321845293045044,0.4198547601699829,54829,54829,0.25,0.542325496673584,2.0072274208068848
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.011429833248257637,0.0,0.0,0.24893730878829956,0.1328461766242981,0.0,0.0,0.370353639125824,0.0,0.3557726740837097,0.04147982597351074,0.5414798259735107,0.6919769644737244,2.3666224479675293,0.7925987839698792,development_only,1.3204753398895264,0.42416638135910034,0.861064076423645,1.0928279161453247,0.47368421052631576,0.6842105263157895,0.008624986745417118,"{'sha256': 'd02540021f42e257cc62343426917bf56a6c633f91d381205fc4a58f58073ea4', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.8884010314941406,1.8394793272018433,0.9953153729438782,simple_plus_proj,ripii,0.5972814559936523,1.6297727823257446,1.3817845582962036,2.8461813926696777,3.3933310508728027,ridge fit on train features; scored once on test,research,1.334397315979004,0.12140434980392456,True,0.15913885831832886,research/results/development/objective_study_v1/runs/simple_plus_proj/seed_809,0.7779263257980347,809,2.837035655975342,70% train / 15% validation / 15% held-out test,0.4305320382118225,0.4915580153465271,0.5385763049125671,2.3666224479675293,0.5104155540466309,0.370353639125824,54829,54829,0.4375,0.5409603714942932,1.5788676738739014
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.018894575536251068,0.0,0.0,0.23915214836597443,0.1724138706922531,0.0,0.0,0.3926714360713959,0.0,0.2893344759941101,0.04259490966796875,0.5425949096679688,0.6927475929260254,2.2832751274108887,0.6568565368652344,development_only,1.6165599822998047,0.37318873405456543,0.9750936627388,1.0055216550827026,0.5789473684210527,0.7894736842105263,0.0071143945679068565,"{'sha256': 'b7a2bb59ae1db1663bf7cce19ae7a3599442e0fe0961b2d0d559b6dbe21efa7b', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.5233151912689209,1.0739344358444214,0.9905784726142883,simple_plus_proj,ripii,0.5891367793083191,1.5901066064834595,1.3684786558151245,2.314675807952881,2.9855098724365234,ridge fit on train features; scored once on test,research,1.2860660552978516,0.4939558506011963,True,0.19731250405311584,research/results/development/objective_study_v1/runs/simple_plus_proj/seed_907,0.6777137517929077,907,3.5225636959075928,70% train / 15% validation / 15% held-out test,0.4875468313694,0.5382026433944702,0.538109302520752,2.2832751274108887,0.3500293791294098,0.3926714360713959,54829,54829,0.4375,0.5363736748695374,1.3323758840560913
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.01324447151273489,0.0,0.0,0.0,0.16763082146644592,0.0,0.10225895047187805,0.2566452920436859,0.0,0.19334499537944794,0.028280973434448242,0.5282809734344482,0.6930753588676453,1.9198943376541138,0.5865287184715271,development_only,1.7493886947631836,0.17500413954257965,0.32898008823394775,0.9866945147514343,0.5263157894736842,0.631578947368421,0.0028106800746172667,"{'sha256': '9e7fddc28996d382028711bd861186150e31d9fe1d599276946f3e0810769ce5', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.1622878611087799,1.319270372390747,0.9998489022254944,simple_plus_spectral,ripii,0.7740324139595032,1.828535795211792,1.3852914571762085,1.5467599630355835,1.4000331163406372,ridge fit on train features; scored once on test,research,1.7034423351287842,0.8380076885223389,True,0.19100995361804962,research/results/development/objective_study_v1/runs/simple_plus_spectral/seed_701,0.5206629037857056,701,1.2370976209640503,70% train / 15% validation / 15% held-out test,0.16449004411697388,0.33646026253700256,0.5453360676765442,1.9198943376541138,0.12742666900157928,0.2566452920436859,54829,54829,0.25,0.5401950478553772,1.8108134269714355
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.010402562096714973,0.0,0.0,0.0,0.1578758955001831,0.0,0.21377918124198914,0.3612525165081024,0.0,0.4004858136177063,0.006566226482391357,0.49343377351760864,0.6929814219474792,2.5351364612579346,0.6505126357078552,development_only,1.2368344068527222,0.4302501678466797,0.6743756532669067,1.0688556432724,0.47368421052631576,0.631578947368421,0.009466386400163174,"{'sha256': 'd02540021f42e257cc62343426917bf56a6c633f91d381205fc4a58f58073ea4', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.7091607451438904,1.5824053287506104,0.9977050423622131,simple_plus_spectral,ripii,0.764361560344696,1.7034045457839966,1.3831888437271118,3.2038865089416504,3.4420013427734375,ridge fit on train features; scored once on test,research,1.4551355838775635,0.29576826095581055,True,0.18097223341464996,research/results/development/objective_study_v1/runs/simple_plus_spectral/seed_809,0.6737368702888489,809,2.322904348373413,70% train / 15% validation / 15% held-out test,0.33718782663345337,0.36294224858283997,0.5426971316337585,2.5351364612579346,0.272518515586853,0.3612525165081024,54829,54829,0.5625,0.5412430167198181,1.4998490810394287
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.019159622490406036,0.0,0.0,0.0,0.2133883386850357,0.0,0.25442758202552795,0.4486563205718994,0.0,0.22243790328502655,0.0386204719543457,0.5386204719543457,0.6928116679191589,2.1807987689971924,0.6253384351730347,development_only,1.3993202447891235,0.24139241874217987,0.7473308444023132,0.9959656596183777,0.42105263157894735,0.42105263157894735,0.005892557557672262,"{'sha256': 'b7a2bb59ae1db1663bf7cce19ae7a3599442e0fe0961b2d0d559b6dbe21efa7b', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.4839535057544708,0.7222859263420105,0.9888696074485779,simple_plus_spectral,ripii,0.6594621539115906,1.6056324243545532,1.369914174079895,1.7795032262802124,1.931139349937439,ridge fit on train features; scored once on test,research,1.4026023149490356,0.5368126630783081,True,0.23481817543506622,research/results/development/objective_study_v1/runs/simple_plus_spectral/seed_907,0.6317322850227356,907,2.721390962600708,70% train / 15% validation / 15% held-out test,0.3736654222011566,0.4246363639831543,0.5395720601081848,2.1807987689971924,0.27781084179878235,0.4486563205718994,54829,54829,0.25,0.5357558727264404,1.5988376140594482
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,-0.0038866549730300903,0.0,0.0,-0.007311087101697922,0.0,0.0,0.0,0.1501995325088501,0.0,0.0,0.1390017867088318,0.0,0.20913229882717133,0.05087733268737793,0.5508773326873779,0.6930465698242188,1.5622230768203735,0.5698314905166626,development_only,1.4872848987579346,0.19334501028060913,0.20205849409103394,0.9887204170227051,0.42105263157894735,0.6842105263157895,0.003036201698705554,"{'sha256': '9e7fddc28996d382028711bd861186150e31d9fe1d599276946f3e0810769ce5', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.19998475909233093,2.1884067058563232,0.9998123645782471,simple_plus_geom,ripii,0.7077539563179016,1.780501365661621,1.3855640888214111,1.6730583906173706,1.546760082244873,ridge fit on train features; scored once on test,research,1.8169158697128296,0.8003843426704407,True,0.1760191023349762,research/results/development/objective_study_v1/runs/simple_plus_geom/seed_701,0.5226810574531555,701,1.6102690696716309,70% train / 15% validation / 15% held-out test,0.10102924704551697,0.22445306181907654,0.5450367331504822,1.5622230768203735,0.207433819770813,0.1390017867088318,54829,54829,0.25,0.5399215221405029,1.9961819648742676
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,-0.004410989582538605,0.0,0.0,-0.008200876414775848,0.0,0.0,0.0,0.13027453422546387,0.0,0.0,0.11766267567873001,0.0,0.4241664707660675,0.05396389961242676,0.5539638996124268,0.6926538348197937,2.314619779586792,0.7294722199440002,development_only,1.4623563289642334,0.5063530206680298,0.1975269317626953,1.0908054113388062,0.631578947368421,0.631578947368421,0.007691184990108013,"{'sha256': 'd02540021f42e257cc62343426917bf56a6c633f91d381205fc4a58f58073ea4', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.892446756362915,2.1316897869110107,0.9958606362342834,simple_plus_geom,ripii,0.6422401070594788,1.650598168373108,1.3825629949569702,3.39333176612854,4.050824165344238,ridge fit on train features; scored once on test,research,1.816590666770935,0.11646026372909546,True,0.1565639078617096,research/results/development/objective_study_v1/runs/simple_plus_geom/seed_809,0.5991889238357544,809,1.7992863655090332,70% train / 15% validation / 15% held-out test,0.09876346588134766,0.3103199005126953,0.5393919944763184,2.314619779586792,0.38803061842918396,0.11766267567873001,54829,54829,0.5625,0.5407333970069885,1.3243050575256348
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.026480060070753098,0.0,0.0,-0.018189985305070877,0.0,0.0,0.0,0.15820004045963287,0.0,0.0,0.1664901226758957,0.0,0.37318873405456543,0.052763938903808594,0.5527639389038086,0.6926361918449402,2.4240944385528564,0.6066928505897522,development_only,1.323087215423584,0.3606826663017273,0.4980468153953552,1.001909852027893,0.5789473684210527,0.6842105263157895,0.006688525900244713,"{'sha256': 'b7a2bb59ae1db1663bf7cce19ae7a3599442e0fe0961b2d0d559b6dbe21efa7b', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.5880393385887146,1.1173481941223145,0.9930306673049927,simple_plus_geom,ripii,0.613231360912323,1.6423685550689697,1.366903305053711,2.9855098724365234,2.8854613304138184,ridge fit on train features; scored once on test,research,1.5798323154449463,0.42457151412963867,True,0.1834060102701187,research/results/development/objective_study_v1/runs/simple_plus_geom/seed_907,0.6097273826599121,907,2.190646171569824,70% train / 15% validation / 15% held-out test,0.2490234076976776,0.3104575276374817,0.534532368183136,2.4240944385528564,0.3514659106731415,0.1664901226758957,54829,54829,0.5,0.5333113670349121,1.1424791812896729
"{'projective': True, 'graph': True, 'quantizer': True, 'action': True}",0.0,0.0,0.0,0.0,0.0,-0.006656967103481293,0.0,0.0,0.0,0.15824782848358154,0.0,0.0,0.9316511154174805,0.7800602316856384,0.34946656227111816,0.05058377981185913,0.5505837798118591,0.6930561661720276,2.365669012069702,0.496925413608551,development_only,1.9187666177749634,0.23541580140590668,0.2839229106903076,0.9931502342224121,0.5789473684210527,0.6842105263157895,0.005278330296278,"{'sha256': '9e7fddc28996d382028711bd861186150e31d9fe1d599276946f3e0810769ce5', 'compatible_tensor_count': 182, 'source_tensor_count': 182, 'target_tensor_count': 182}",0.6892431378364563,2.2881884574890137,0.9997777342796326,simple_plus_vq,ripii,0.8071436285972595,1.7928292751312256,1.3855853080749512,2.7957324981689453,1.8833264112472534,ridge fit on train features; scored once on test,research,1.7452068328857422,0.3111999034881592,True,0.18399420380592346,research/results/development/objective_study_v1/runs/simple_plus_vq/seed_701,0.4532689154148102,701,1.5765750408172607,70% train / 15% validation / 15% held-out test,0.1419614553451538,0.29792386293411255,0.529704749584198,2.365669012069702,0.08090576529502869,0.9316511154174805,54829,54829,0.4375,0.5276379585266113,0.7803424596786499
